timestamp,topic,payload
2024-06-17 10:45:39,room/temperature,29.50
2024-06-17 10:45:41,room/humidity,77.00
2024-06-17 10:45:41,room/temperature,29.50
2024-06-17 10:45:43,room/humidity,77.00
2024-06-17 10:45:43,room/temperature,29.50
2024-06-17 10:45:45,room/humidity,77.00
2024-06-17 10:45:45,room/temperature,29.50
2024-06-17 10:45:47,room/humidity,77.00
2024-06-17 10:45:48,room/temperature,29.50
2024-06-17 10:45:49,room/humidity,77.00
2024-06-17 10:45:49,room/temperature,29.50
2024-06-17 10:45:51,room/humidity,77.00
2024-06-17 10:45:51,room/temperature,29.50
2024-06-17 10:45:53,room/humidity,77.00
2024-06-17 10:45:54,room/temperature,29.50
2024-06-17 10:45:55,room/humidity,77.00
2024-06-17 10:45:56,room/temperature,29.50
2024-06-17 10:45:57,room/humidity,77.00
2024-06-17 10:45:58,room/temperature,29.50
2024-06-17 10:45:59,room/humidity,77.00
2024-06-17 10:46:00,room/temperature,29.50
2024-06-17 10:46:01,room/humidity,77.00
2024-06-17 10:46:02,room/temperature,29.50
2024-06-17 10:46:03,room/humidity,77.00
2024-06-17 10:46:04,room/temperature,29.50
2024-06-17 10:46:06,room/humidity,77.00
2024-06-17 10:46:06,room/temperature,29.50
2024-06-17 10:46:08,room/humidity,77.00
2024-06-17 10:46:08,room/temperature,29.50
2024-06-17 10:46:10,room/humidity,77.00
2024-06-17 10:46:10,room/temperature,29.50
2024-06-17 10:46:12,room/humidity,77.00
2024-06-17 10:46:12,room/temperature,29.50
2024-06-17 10:46:14,room/humidity,77.00
2024-06-17 10:46:14,room/temperature,29.50
2024-06-17 10:46:16,room/humidity,77.00
2024-06-17 10:46:16,room/temperature,29.50
2024-06-17 10:46:18,room/humidity,77.00
2024-06-17 10:46:18,room/temperature,29.50
2024-06-17 10:46:20,room/humidity,77.00
2024-06-17 10:46:20,room/temperature,29.50
2024-06-17 10:46:22,room/humidity,77.00
2024-06-17 10:46:22,room/temperature,29.50
2024-06-17 10:46:24,room/humidity,77.00
2024-06-17 10:46:24,room/temperature,29.50
2024-06-17 10:46:26,room/humidity,77.00
2024-06-17 10:46:26,room/temperature,29.50
2024-06-17 10:46:28,room/humidity,78.00
2024-06-17 10:46:28,room/temperature,29.50
2024-06-17 10:46:30,room/humidity,78.00
2024-06-17 10:46:30,room/temperature,29.50
2024-06-17 10:46:32,room/humidity,77.00
2024-06-17 10:46:32,room/temperature,29.50
2024-06-17 10:46:34,room/humidity,77.00
2024-06-17 10:46:34,room/temperature,29.50
2024-06-17 10:46:36,room/humidity,77.00
2024-06-17 10:46:36,room/temperature,29.50
2024-06-17 10:46:38,room/humidity,77.00
2024-06-17 10:46:38,room/temperature,29.50
2024-06-17 10:46:40,room/humidity,77.00
2024-06-17 10:46:40,room/temperature,29.50
2024-06-17 10:46:42,room/humidity,77.00
2024-06-17 10:46:42,room/temperature,29.50
2024-06-17 10:46:44,room/humidity,77.00
2024-06-17 10:46:44,room/temperature,29.50
2024-06-17 10:46:46,room/humidity,77.00
2024-06-17 10:46:46,room/temperature,29.50
2024-06-17 10:46:48,room/humidity,77.00
2024-06-17 10:46:48,room/temperature,29.50
2024-06-17 10:46:50,room/humidity,77.00
2024-06-17 10:46:50,room/temperature,29.50
2024-06-17 10:46:52,room/humidity,77.00
2024-06-17 10:46:52,room/temperature,29.50
2024-06-17 10:46:54,room/humidity,77.00
2024-06-17 10:46:54,room/temperature,29.50
2024-06-17 10:46:56,room/humidity,77.00
2024-06-17 10:46:56,room/temperature,29.50
2024-06-17 10:46:58,room/humidity,77.00
2024-06-17 10:46:58,room/temperature,29.50
2024-06-17 10:47:00,room/humidity,77.00
2024-06-17 10:47:01,room/temperature,29.50
2024-06-17 10:47:02,room/humidity,77.00
2024-06-17 10:47:03,room/temperature,29.50
2024-06-17 10:47:04,room/humidity,77.00
2024-06-17 10:47:05,room/temperature,29.50
2024-06-17 10:47:06,room/humidity,77.00
2024-06-17 10:47:07,room/temperature,29.50
2024-06-17 10:47:08,room/humidity,77.00
2024-06-17 10:47:09,room/temperature,29.60
2024-06-17 10:47:10,room/humidity,77.00
2024-06-17 10:47:11,room/temperature,29.60
2024-06-17 10:47:12,room/humidity,77.00
2024-06-17 10:47:13,room/temperature,29.50
2024-06-17 10:47:14,room/humidity,77.00
2024-06-17 10:47:15,room/temperature,29.60
2024-06-17 10:47:17,room/humidity,77.00
2024-06-17 10:47:17,room/temperature,29.60
2024-06-17 10:47:19,room/humidity,77.00
2024-06-17 10:47:19,room/temperature,29.60
2024-06-17 10:47:21,room/humidity,77.00
2024-06-17 10:47:21,room/temperature,29.60
2024-06-17 10:47:23,room/humidity,77.00
2024-06-17 10:47:23,room/temperature,29.60
2024-06-17 10:47:25,room/humidity,77.00
2024-06-17 10:47:25,room/temperature,29.60
2024-06-17 10:47:27,room/humidity,77.00
2024-06-17 10:47:27,room/temperature,29.60
2024-06-17 10:47:29,room/humidity,77.00
2024-06-17 10:47:29,room/temperature,29.60
2024-06-17 10:47:31,room/humidity,77.00
2024-06-17 10:47:31,room/temperature,29.60
2024-06-17 10:47:33,room/humidity,77.00
2024-06-17 10:47:33,room/temperature,29.60
2024-06-17 10:47:35,room/humidity,77.00
2024-06-17 10:47:35,room/temperature,29.60
2024-06-17 10:47:37,room/humidity,77.00
2024-06-17 10:47:37,room/temperature,29.60
2024-06-17 10:47:39,room/humidity,76.00
2024-06-17 10:47:39,room/temperature,29.60
2024-06-17 10:47:41,room/humidity,76.00
2024-06-17 10:47:41,room/temperature,29.60
2024-06-17 10:47:43,room/humidity,76.00
2024-06-17 10:47:43,room/temperature,29.60
2024-06-17 10:47:45,room/humidity,76.00
2024-06-17 10:47:45,room/temperature,29.70
2024-06-17 10:47:47,room/humidity,76.00
2024-06-17 10:47:47,room/temperature,29.70
2024-06-17 10:47:49,room/humidity,77.00
2024-06-17 10:47:49,room/temperature,29.60
2024-06-17 10:47:51,room/humidity,77.00
2024-06-17 10:47:51,room/temperature,29.70
2024-06-17 10:47:53,room/humidity,77.00
2024-06-17 10:47:53,room/temperature,29.70
2024-06-17 10:47:55,room/humidity,77.00
2024-06-17 10:47:55,room/temperature,29.70
2024-06-17 10:47:57,room/humidity,76.00
2024-06-17 10:47:57,room/temperature,29.70
2024-06-17 10:47:59,room/humidity,76.00
2024-06-17 10:47:59,room/temperature,29.70
2024-06-17 10:48:01,room/humidity,77.00
2024-06-17 10:48:01,room/temperature,29.70
2024-06-17 10:48:03,room/humidity,77.00
2024-06-17 10:48:03,room/temperature,29.70
2024-06-17 10:48:05,room/humidity,77.00
2024-06-17 10:48:05,room/temperature,29.70
2024-06-17 10:48:07,room/humidity,77.00
2024-06-17 10:48:07,room/temperature,29.70
2024-06-17 10:48:09,room/humidity,77.00
2024-06-17 10:48:09,room/temperature,29.70
2024-06-17 10:48:11,room/humidity,77.00
2024-06-17 10:48:11,room/temperature,29.70
2024-06-17 10:48:13,room/humidity,77.00
2024-06-17 10:48:14,room/temperature,29.70
2024-06-17 10:48:15,room/humidity,77.00
2024-06-17 10:48:16,room/temperature,29.70
2024-06-17 10:48:17,room/humidity,77.00
2024-06-17 10:48:18,room/temperature,29.70
2024-06-17 10:48:19,room/humidity,77.00
2024-06-17 10:48:20,room/temperature,29.70
2024-06-17 10:48:21,room/humidity,77.00
2024-06-17 10:48:22,room/temperature,29.70
2024-06-17 10:48:23,room/humidity,77.00
2024-06-17 10:48:24,room/temperature,29.70
2024-06-17 10:48:26,room/humidity,77.00
2024-06-17 10:48:26,room/temperature,29.70
2024-06-17 10:48:28,room/humidity,77.00
2024-06-17 10:48:28,room/temperature,29.70
2024-06-17 10:48:30,room/humidity,77.00
2024-06-17 10:48:30,room/temperature,29.70
2024-06-17 10:48:32,room/humidity,77.00
2024-06-17 10:48:32,room/temperature,29.70
2024-06-17 10:48:34,room/humidity,76.00
2024-06-17 10:48:34,room/temperature,29.70
2024-06-17 10:48:36,room/humidity,76.00
2024-06-17 10:48:36,room/temperature,29.70
2024-06-17 10:48:38,room/humidity,76.00
2024-06-17 10:48:38,room/temperature,29.70
2024-06-17 10:48:40,room/humidity,76.00
2024-06-17 10:48:40,room/temperature,29.70
2024-06-17 10:48:42,room/humidity,76.00
2024-06-17 10:48:42,room/temperature,29.70
2024-06-17 10:48:44,room/humidity,76.00
2024-06-17 10:48:44,room/temperature,29.70
2024-06-17 10:48:46,room/humidity,76.00
2024-06-17 10:48:46,room/temperature,29.70
2024-06-17 10:48:48,room/humidity,76.00
2024-06-17 10:48:48,room/temperature,29.70
2024-06-17 10:48:50,room/humidity,76.00
2024-06-17 10:48:50,room/temperature,29.70
2024-06-17 10:48:52,room/humidity,76.00
2024-06-17 10:48:52,room/temperature,29.70
2024-06-17 10:48:54,room/humidity,77.00
2024-06-17 10:48:54,room/temperature,29.70
2024-06-17 10:48:56,room/humidity,77.00
2024-06-17 10:48:56,room/temperature,29.70
2024-06-17 10:48:58,room/humidity,77.00
2024-06-17 10:48:58,room/temperature,29.70
2024-06-17 10:49:00,room/humidity,77.00
2024-06-17 10:49:00,room/temperature,29.70
2024-06-17 10:49:02,room/humidity,76.00
2024-06-17 10:49:02,room/temperature,29.70
2024-06-17 10:49:04,room/humidity,76.00
2024-06-17 10:49:04,room/temperature,29.70
2024-06-17 10:49:06,room/humidity,76.00
2024-06-17 10:49:06,room/temperature,29.70
2024-06-17 10:49:08,room/humidity,77.00
2024-06-17 10:49:08,room/temperature,29.70
2024-06-17 10:49:10,room/humidity,77.00
2024-06-17 10:49:10,room/temperature,29.70
2024-06-17 10:49:12,room/humidity,77.00
2024-06-17 10:49:12,room/temperature,29.70
2024-06-17 10:49:14,room/humidity,77.00
2024-06-17 10:49:14,room/temperature,29.70
2024-06-17 10:49:16,room/humidity,77.00
2024-06-17 10:49:17,room/temperature,29.70
2024-06-17 10:49:18,room/humidity,77.00
2024-06-17 10:49:18,room/temperature,29.70
2024-06-17 10:49:20,room/humidity,77.00
2024-06-17 10:49:21,room/temperature,29.70
2024-06-17 10:49:22,room/humidity,77.00
2024-06-17 10:49:23,room/temperature,29.70
2024-06-17 10:49:24,room/humidity,77.00
2024-06-17 10:49:25,room/temperature,29.80
2024-06-17 10:49:26,room/humidity,78.00
2024-06-17 10:49:27,room/temperature,29.70
2024-06-17 10:49:28,room/humidity,78.00
2024-06-17 10:49:29,room/temperature,29.70
2024-06-17 10:49:30,room/humidity,78.00
2024-06-17 10:49:31,room/temperature,29.80
2024-06-17 10:49:32,room/humidity,77.00
2024-06-17 10:49:33,room/temperature,29.80
2024-06-17 10:49:35,room/humidity,77.00
2024-06-17 10:49:35,room/temperature,29.80
2024-06-17 10:49:37,room/humidity,77.00
2024-06-17 10:49:37,room/temperature,29.80
2024-06-17 10:49:39,room/humidity,77.00
2024-06-17 10:49:39,room/temperature,29.70
2024-06-17 10:49:41,room/humidity,77.00
2024-06-17 10:49:41,room/temperature,29.80
2024-06-17 10:49:43,room/humidity,77.00
2024-06-17 10:49:43,room/temperature,29.70
2024-06-17 10:49:45,room/humidity,77.00
2024-06-17 10:49:45,room/temperature,29.70
2024-06-17 10:49:47,room/humidity,76.00
2024-06-17 10:49:47,room/temperature,29.70
2024-06-17 10:49:49,room/humidity,76.00
2024-06-17 10:49:49,room/temperature,29.70
2024-06-17 10:49:51,room/humidity,76.00
2024-06-17 10:49:51,room/temperature,29.70
2024-06-17 10:49:53,room/humidity,76.00
2024-06-17 10:49:53,room/temperature,29.80
2024-06-17 10:49:55,room/humidity,76.00
2024-06-17 10:49:55,room/temperature,29.80
2024-06-17 10:49:57,room/humidity,76.00
2024-06-17 10:49:57,room/temperature,29.80
2024-06-17 10:49:59,room/humidity,76.00
2024-06-17 10:49:59,room/temperature,29.80
2024-06-17 10:50:01,room/humidity,76.00
2024-06-17 10:50:01,room/temperature,29.70
2024-06-17 10:50:03,room/humidity,76.00
2024-06-17 10:50:03,room/temperature,29.80
2024-06-17 10:50:05,room/humidity,76.00
2024-06-17 10:50:05,room/temperature,29.80
2024-06-17 10:50:07,room/humidity,76.00
2024-06-17 10:50:07,room/temperature,29.80
2024-06-17 10:50:09,room/humidity,76.00
2024-06-17 10:50:09,room/temperature,29.70
2024-06-17 10:50:11,room/humidity,76.00
2024-06-17 10:50:11,room/temperature,29.80
2024-06-17 10:50:13,room/humidity,76.00
2024-06-17 10:50:13,room/temperature,29.80
2024-06-17 10:50:15,room/humidity,76.00
2024-06-17 10:50:15,room/temperature,29.80
2024-06-17 10:50:17,room/temperature,29.80
2024-06-17 10:50:18,room/humidity,76.00
2024-06-17 10:50:19,room/humidity,76.00
2024-06-17 10:50:19,room/temperature,29.80
2024-06-17 10:50:21,room/humidity,76.00
2024-06-17 10:50:21,room/temperature,29.80
2024-06-17 10:50:23,room/humidity,76.00
2024-06-17 10:50:23,room/temperature,29.80
2024-06-17 10:50:25,room/humidity,76.00
2024-06-17 10:50:26,room/temperature,29.80
2024-06-17 10:50:27,room/humidity,76.00
2024-06-17 10:50:27,room/temperature,29.80
2024-06-17 10:50:29,room/humidity,76.00
2024-06-17 10:50:29,room/temperature,29.80
2024-06-17 10:50:31,room/humidity,77.00
2024-06-17 10:50:32,room/temperature,29.80
2024-06-17 10:50:33,room/humidity,77.00
2024-06-17 10:50:34,room/temperature,29.80
2024-06-17 10:50:35,room/humidity,77.00
2024-06-17 10:50:36,room/temperature,29.80
2024-06-17 10:50:38,room/humidity,77.00
2024-06-17 10:50:38,room/temperature,29.80
2024-06-17 10:50:39,room/humidity,77.00
2024-06-17 10:50:40,room/temperature,29.80
2024-06-17 10:50:41,room/humidity,77.00
2024-06-17 10:50:42,room/temperature,29.80
2024-06-17 10:50:44,room/humidity,77.00
2024-06-17 10:50:44,room/temperature,29.90
2024-06-17 10:50:46,room/humidity,77.00
2024-06-17 10:50:46,room/temperature,29.80
2024-06-17 10:50:48,room/humidity,76.00
2024-06-17 10:50:48,room/temperature,29.90
2024-06-17 10:50:50,room/humidity,76.00
2024-06-17 10:50:50,room/temperature,29.80
2024-06-17 10:50:52,room/humidity,76.00
2024-06-17 10:50:52,room/temperature,29.80
2024-06-17 10:50:54,room/humidity,76.00
2024-06-17 10:50:54,room/temperature,29.90
2024-06-17 10:50:56,room/humidity,76.00
2024-06-17 10:50:56,room/temperature,29.90
2024-06-17 10:50:58,room/humidity,76.00
2024-06-17 10:50:58,room/temperature,29.90
2024-06-17 10:51:00,room/humidity,76.00
2024-06-17 10:51:00,room/temperature,29.90
2024-06-17 10:51:02,room/humidity,76.00
2024-06-17 10:51:02,room/temperature,29.80
2024-06-17 10:51:04,room/humidity,76.00
2024-06-17 10:51:04,room/temperature,29.90
2024-06-17 10:51:06,room/humidity,76.00
2024-06-17 10:51:06,room/temperature,29.80
2024-06-17 10:51:08,room/humidity,76.00
2024-06-17 10:51:08,room/temperature,29.90
2024-06-17 10:51:10,room/humidity,76.00
2024-06-17 10:51:10,room/temperature,29.90
2024-06-17 10:51:12,room/humidity,76.00
2024-06-17 10:51:12,room/temperature,29.90
2024-06-17 10:51:14,room/humidity,76.00
2024-06-17 10:51:14,room/temperature,29.90
2024-06-17 10:51:16,room/humidity,76.00
2024-06-17 10:51:16,room/temperature,29.90
2024-06-17 10:51:18,room/humidity,76.00
2024-06-17 10:51:18,room/temperature,29.90
2024-06-17 10:51:20,room/humidity,76.00
2024-06-17 10:51:20,room/temperature,29.90
2024-06-17 10:51:22,room/humidity,76.00
2024-06-17 10:51:22,room/temperature,29.90
2024-06-17 10:51:24,room/humidity,77.00
2024-06-17 10:51:24,room/temperature,29.80
2024-06-17 10:51:26,room/humidity,77.00
2024-06-17 10:51:26,room/temperature,29.90
2024-06-17 10:51:28,room/humidity,77.00
2024-06-17 10:51:28,room/temperature,29.90
2024-06-17 10:51:30,room/humidity,77.00
2024-06-17 10:51:30,room/temperature,29.90
2024-06-17 10:51:32,room/humidity,77.00
2024-06-17 10:51:32,room/temperature,29.90
2024-06-17 10:51:34,room/humidity,76.00
2024-06-17 10:51:34,room/temperature,29.90
2024-06-17 10:51:36,room/humidity,76.00
2024-06-17 10:51:36,room/temperature,29.90
2024-06-17 10:51:38,room/humidity,76.00
2024-06-17 10:51:39,room/temperature,29.90
2024-06-17 10:51:40,room/humidity,76.00
2024-06-17 10:51:40,room/temperature,29.90
2024-06-17 10:51:42,room/humidity,76.00
2024-06-17 10:51:43,room/temperature,29.90
2024-06-17 10:51:44,room/humidity,76.00
2024-06-17 10:51:45,room/temperature,29.90
2024-06-17 10:51:46,room/humidity,76.00
2024-06-17 10:51:47,room/temperature,29.90
2024-06-17 10:51:48,room/humidity,76.00
2024-06-17 10:51:49,room/temperature,29.90
2024-06-17 10:51:50,room/humidity,76.00
2024-06-17 10:51:51,room/temperature,29.90
2024-06-17 10:51:52,room/humidity,76.00
2024-06-17 10:51:53,room/temperature,29.90
2024-06-17 10:51:55,room/humidity,76.00
2024-06-17 10:51:55,room/temperature,29.90
2024-06-17 10:51:57,room/humidity,76.00
2024-06-17 10:51:57,room/temperature,29.90
2024-06-17 10:51:59,room/humidity,76.00
2024-06-17 10:51:59,room/temperature,29.90
2024-06-17 10:52:01,room/humidity,76.00
2024-06-17 10:52:01,room/temperature,29.90
2024-06-17 10:52:03,room/humidity,76.00
2024-06-17 10:52:03,room/temperature,29.90
2024-06-17 10:52:05,room/humidity,76.00
2024-06-17 10:52:05,room/temperature,29.90
2024-06-17 10:52:07,room/humidity,76.00
2024-06-17 10:52:07,room/temperature,29.90
2024-06-17 10:52:09,room/humidity,76.00
2024-06-17 10:52:09,room/temperature,29.90
2024-06-17 10:52:11,room/humidity,77.00
2024-06-17 10:52:11,room/temperature,29.90
2024-06-17 10:52:13,room/humidity,77.00
2024-06-17 10:52:13,room/temperature,29.90
2024-06-17 10:52:15,room/humidity,77.00
2024-06-17 10:52:15,room/temperature,29.90
2024-06-17 10:52:17,room/humidity,77.00
2024-06-17 10:52:17,room/temperature,29.90
2024-06-17 10:52:19,room/humidity,76.00
2024-06-17 10:52:19,room/temperature,29.90
2024-06-17 10:52:21,room/humidity,76.00
2024-06-17 10:52:21,room/temperature,29.90
2024-06-17 10:52:23,room/humidity,76.00
2024-06-17 10:52:23,room/temperature,29.90
2024-06-17 10:52:25,room/humidity,76.00
2024-06-17 10:52:25,room/temperature,29.90
2024-06-17 10:52:27,room/humidity,76.00
2024-06-17 10:52:27,room/temperature,29.90
2024-06-17 10:52:29,room/humidity,76.00
2024-06-17 10:52:29,room/temperature,29.90
2024-06-17 10:52:31,room/humidity,76.00
2024-06-17 10:52:31,room/temperature,29.90
2024-06-17 10:52:33,room/humidity,76.00
2024-06-17 10:52:33,room/temperature,29.90
2024-06-17 10:52:35,room/humidity,76.00
2024-06-17 10:52:35,room/temperature,29.90
2024-06-17 10:52:37,room/humidity,76.00
2024-06-17 10:52:37,room/temperature,29.90
2024-06-17 10:52:39,room/humidity,76.00
2024-06-17 10:52:39,room/temperature,29.90
2024-06-17 10:52:41,room/humidity,76.00
2024-06-17 10:52:41,room/temperature,29.90
2024-06-17 10:52:43,room/humidity,76.00
2024-06-17 10:52:43,room/temperature,29.90
2024-06-17 10:52:45,room/humidity,76.00
2024-06-17 10:52:45,room/temperature,29.90
2024-06-17 10:52:47,room/humidity,77.00
2024-06-17 10:52:47,room/temperature,29.90
2024-06-17 10:52:49,room/humidity,77.00
2024-06-17 10:52:49,room/temperature,29.90
2024-06-17 10:52:51,room/humidity,77.00
2024-06-17 10:52:52,room/temperature,29.90
2024-06-17 10:52:53,room/humidity,77.00
2024-06-17 10:52:54,room/temperature,29.90
2024-06-17 10:52:55,room/humidity,77.00
2024-06-17 10:52:56,room/temperature,29.90
2024-06-17 10:52:57,room/humidity,77.00
2024-06-17 10:52:58,room/temperature,29.90
2024-06-17 11:27:41,room/humidity,77.00
2024-06-17 11:27:41,room/temperature,29.70
2024-06-17 11:27:42,room/humidity,78.00
2024-06-17 11:27:43,room/temperature,29.60
2024-06-17 11:27:44,room/humidity,78.00
2024-06-17 11:27:45,room/temperature,29.60
2024-06-17 11:27:46,room/humidity,78.00
2024-06-17 11:27:47,room/temperature,29.60
2024-06-17 11:27:48,room/humidity,78.00
2024-06-17 11:27:49,room/temperature,29.70
2024-06-17 11:27:50,room/humidity,78.00
2024-06-17 11:27:51,room/temperature,29.70
2024-06-17 11:27:53,room/humidity,78.00
2024-06-17 11:27:53,room/temperature,29.70
2024-06-17 11:27:55,room/humidity,77.00
2024-06-17 11:27:55,room/temperature,29.70
2024-06-17 11:27:57,room/humidity,77.00
2024-06-17 11:27:57,room/temperature,29.70
2024-06-17 11:27:59,room/humidity,77.00
2024-06-17 11:27:59,room/temperature,29.70
2024-06-17 11:28:01,room/humidity,77.00
2024-06-17 11:28:01,room/temperature,29.70
2024-06-17 11:28:03,room/humidity,77.00
2024-06-17 11:28:03,room/temperature,29.70
2024-06-17 11:28:05,room/humidity,77.00
2024-06-17 11:28:05,room/temperature,29.70
2024-06-17 11:28:07,room/humidity,77.00
2024-06-17 11:28:07,room/temperature,29.70
2024-06-17 11:28:09,room/humidity,77.00
2024-06-17 11:28:09,room/temperature,29.70
2024-06-17 11:28:11,room/humidity,77.00
2024-06-17 11:28:11,room/temperature,29.70
2024-06-17 11:28:13,room/humidity,77.00
2024-06-17 11:28:13,room/temperature,29.70
2024-06-17 11:28:15,room/humidity,77.00
2024-06-17 11:28:15,room/temperature,29.70
2024-06-17 11:28:17,room/humidity,77.00
2024-06-17 11:28:17,room/temperature,29.70
2024-06-17 11:28:19,room/humidity,77.00
2024-06-17 11:28:19,room/temperature,29.70
2024-06-17 11:28:21,room/humidity,77.00
2024-06-17 11:28:21,room/temperature,29.70
2024-06-17 11:28:23,room/humidity,77.00
2024-06-17 11:28:23,room/temperature,29.70
2024-06-17 11:28:25,room/humidity,77.00
2024-06-17 11:28:25,room/temperature,29.70
2024-06-17 11:28:27,room/humidity,76.00
2024-06-17 11:28:27,room/temperature,29.70
2024-06-17 11:28:29,room/humidity,76.00
2024-06-17 11:28:29,room/temperature,29.70
2024-06-17 11:28:31,room/humidity,76.00
2024-06-17 11:28:31,room/temperature,29.70
2024-06-17 11:28:33,room/humidity,76.00
2024-06-17 11:28:33,room/temperature,29.70
2024-06-17 11:28:35,room/humidity,76.00
2024-06-17 11:28:35,room/temperature,29.70
2024-06-17 11:28:37,room/humidity,76.00
2024-06-17 11:28:37,room/temperature,29.70
2024-06-17 11:28:39,room/humidity,76.00
2024-06-17 11:28:39,room/temperature,29.70
2024-06-17 11:28:41,room/humidity,76.00
2024-06-17 11:28:41,room/temperature,29.70
2024-06-17 11:28:43,room/humidity,76.00
2024-06-17 11:28:43,room/temperature,29.70
2024-06-17 11:28:45,room/humidity,76.00
2024-06-17 11:28:45,room/temperature,29.70
2024-06-17 11:28:47,room/humidity,76.00
2024-06-17 11:28:48,room/temperature,29.70
2024-06-17 11:28:49,room/humidity,76.00
2024-06-17 11:28:50,room/temperature,29.70
2024-06-17 11:28:51,room/humidity,76.00
2024-06-17 11:28:52,room/temperature,29.80
2024-06-17 11:28:53,room/humidity,76.00
2024-06-17 11:28:54,room/temperature,29.70
2024-06-17 11:28:55,room/humidity,76.00
2024-06-17 11:28:56,room/temperature,29.70
2024-06-17 11:28:57,room/humidity,76.00
2024-06-17 11:28:58,room/temperature,29.70
2024-06-17 11:29:00,room/humidity,77.00
2024-06-17 11:29:00,room/temperature,29.80
2024-06-17 11:29:02,room/humidity,77.00
2024-06-17 11:29:02,room/temperature,29.70
2024-06-17 11:29:04,room/humidity,77.00
2024-06-17 11:29:04,room/temperature,29.80
2024-06-17 11:29:06,room/humidity,78.00
2024-06-17 11:29:06,room/temperature,29.80
2024-06-17 11:29:08,room/humidity,77.00
2024-06-17 11:29:08,room/temperature,29.80
2024-06-17 11:29:10,room/humidity,77.00
2024-06-17 11:29:10,room/temperature,29.80
2024-06-17 11:29:12,room/humidity,77.00
2024-06-17 11:29:12,room/temperature,29.80
2024-06-17 11:29:14,room/humidity,77.00
2024-06-17 11:29:14,room/temperature,29.80
2024-06-17 11:29:16,room/humidity,76.00
2024-06-17 11:29:16,room/temperature,29.80
2024-06-17 11:29:18,room/humidity,76.00
2024-06-17 11:29:18,room/temperature,29.80
2024-06-17 11:29:20,room/humidity,76.00
2024-06-17 11:29:20,room/temperature,29.80
2024-06-17 11:29:22,room/humidity,76.00
2024-06-17 11:29:22,room/temperature,29.80
2024-06-17 11:29:24,room/humidity,77.00
2024-06-17 11:29:24,room/temperature,29.80
2024-06-17 11:29:26,room/humidity,77.00
2024-06-17 11:29:26,room/temperature,29.80
2024-06-17 11:29:28,room/humidity,76.00
2024-06-17 11:29:28,room/temperature,29.80
2024-06-17 11:29:30,room/humidity,76.00
2024-06-17 11:29:30,room/temperature,29.80
2024-06-17 11:29:32,room/humidity,76.00
2024-06-17 11:29:32,room/temperature,29.80
2024-06-17 11:29:34,room/humidity,76.00
2024-06-17 11:29:34,room/temperature,29.90
2024-06-17 11:29:36,room/humidity,76.00
2024-06-17 11:29:36,room/temperature,29.80
2024-06-17 11:29:38,room/humidity,76.00
2024-06-17 11:29:38,room/temperature,29.90
2024-06-17 11:29:40,room/humidity,76.00
2024-06-17 11:29:40,room/temperature,29.80
2024-06-17 11:29:42,room/humidity,77.00
2024-06-17 11:29:42,room/temperature,29.90
2024-06-17 11:29:44,room/humidity,77.00
2024-06-17 11:29:44,room/temperature,29.90
2024-06-17 11:29:46,room/humidity,76.00
2024-06-17 11:29:46,room/temperature,29.90
2024-06-17 11:29:48,room/humidity,76.00
2024-06-17 11:29:48,room/temperature,29.90
2024-06-17 11:29:50,room/humidity,76.00
2024-06-17 11:29:50,room/temperature,29.90
2024-06-17 11:29:52,room/humidity,77.00
2024-06-17 11:29:52,room/temperature,29.80
2024-06-17 11:29:54,room/humidity,77.00
2024-06-17 11:29:54,room/temperature,29.90
2024-06-17 11:29:56,room/humidity,77.00
2024-06-17 11:29:56,room/temperature,29.90
2024-06-17 11:29:58,room/humidity,77.00
2024-06-17 11:29:59,room/temperature,29.90
2024-06-17 11:30:00,room/humidity,76.00
2024-06-17 11:30:01,room/temperature,29.90
2024-06-17 11:30:02,room/humidity,76.00
2024-06-17 11:30:03,room/temperature,29.90
2024-06-17 11:30:04,room/humidity,76.00
2024-06-17 11:30:05,room/temperature,29.80
2024-06-17 11:30:06,room/humidity,76.00
2024-06-17 11:30:07,room/temperature,29.90
2024-06-17 11:30:08,room/humidity,76.00
2024-06-17 11:30:09,room/temperature,29.80
2024-06-17 11:30:11,room/humidity,76.00
2024-06-17 11:30:11,room/temperature,29.90
2024-06-17 11:30:13,room/humidity,76.00
2024-06-17 11:30:13,room/temperature,29.90
2024-06-17 11:30:15,room/humidity,76.00
2024-06-17 11:30:15,room/temperature,29.80
2024-06-17 11:30:17,room/humidity,76.00
2024-06-17 11:30:17,room/temperature,29.90
2024-06-17 11:30:19,room/humidity,76.00
2024-06-17 11:30:19,room/temperature,29.90
2024-06-17 11:30:21,room/humidity,76.00
2024-06-17 11:30:21,room/temperature,29.80
2024-06-17 11:30:23,room/humidity,76.00
2024-06-17 11:30:23,room/temperature,29.80
2024-06-17 11:30:25,room/humidity,77.00
2024-06-17 11:30:25,room/temperature,29.90
2024-06-17 11:30:27,room/humidity,77.00
2024-06-17 11:30:27,room/temperature,29.90
2024-06-17 11:30:29,room/humidity,76.00
2024-06-17 11:30:29,room/temperature,29.90
2024-06-17 11:30:31,room/humidity,76.00
2024-06-17 11:30:31,room/temperature,29.90
2024-06-17 11:30:33,room/humidity,76.00
2024-06-17 11:30:33,room/temperature,29.90
2024-06-17 11:30:35,room/humidity,76.00
2024-06-17 11:30:35,room/temperature,29.80
2024-06-17 11:30:37,room/humidity,76.00
